uniprot,Mean Diff.,Discovery?,q value,Individual P Value
Q8CJF9,-0.09329,No,0.80,0.42
Q8CJG0,-0.09884,No,0.79,0.39
Q8CJG1,-0.1743,No,0.49,0.13
Q8CJH3,-0.1387,No,0.64,0.23
Q8HW98,-0.2671,No,0.15,0.02
Q8HWB0,-0.417,Yes,0.01,0.00
Q8JZK9,0.04199,No,0.91,0.72
Q8JZL3,-0.1436,No,0.62,0.21
Q8JZM0,-0.04558,No,0.91,0.69
Q8JZM7,0.01723,No,0.94,0.88
Q8JZN5,-0.02736,No,0.93,0.81
Q8JZN7,-0.09326,No,0.80,0.42
Q8JZP3,0.03337,No,0.92,0.77
Q8JZP9,-0.08007,No,0.85,0.49
Q8JZQ2,-0.03412,No,0.92,0.77
Q8JZQ9,0.1123,No,0.75,0.33
Q8JZR0,0.05633,No,0.90,0.62
Q8JZS6,-0.3032,No,0.08,0.01
Q8JZS9,0.1346,No,0.66,0.24
Q8JZU0,-0.2724,No,0.14,0.02
Q8JZU2,-0.1925,No,0.41,0.09
Q8JZV7,-0.1743,No,0.49,0.13
Q8JZX4,0.01127,No,0.95,0.92
Q8JZX9,-0.157,No,0.56,0.17
Q8JZY2,-0.03248,No,0.92,0.78
Q8JZY4,-0.121,No,0.71,0.29
Q8JZZ7,0.02229,No,0.94,0.85
Q8K003,-0.283,No,0.12,0.01
Q8K007,-0.2808,No,0.12,0.01
Q8K009,0.006414,No,0.96,0.96
Q8K010,-0.3317,Yes,0.05,0.00
Q8K012,0.1003,No,0.78,0.38
Q8K013,0.01788,No,0.94,0.88
Q8K015,-0.05609,No,0.90,0.63
Q8K019,-0.1074,No,0.76,0.35
Q8K021,-0.05418,No,0.90,0.64
Q8K039,0.0642,No,0.88,0.58
Q8K057,-0.02887,No,0.93,0.80
Q8K072,-0.1928,No,0.41,0.09
Q8K0B2,-0.1273,No,0.69,0.27
Q8K0C1,0.03023,No,0.93,0.79
Q8K0C4,-0.04996,No,0.91,0.66
Q8K0C8,0.0889,No,0.82,0.44
Q8K0C9,0.02657,No,0.93,0.82
Q8K0D0,0.1285,No,0.68,0.26
Q8K0D5,0.05563,No,0.90,0.63
Q8K0D7,-0.06992,No,0.87,0.54
Q8K0F1,-0.1542,No,0.58,0.18
Q8K0G5,-0.02079,No,0.94,0.86
Q8K0G8,0.1304,No,0.68,0.26
Q8K0H5,-0.01822,No,0.94,0.87
Q8K0L9,-0.4135,Yes,0.01,0.00
Q8K0P3,0.05692,No,0.89,0.62
Q8K0Q5,-0.1776,No,0.47,0.12
Q8K0T0,-0.09662,No,0.80,0.40
Q8K0T2,-0.1084,No,0.76,0.35
Q8K0U4,-0.285,No,0.12,0.01
Q8K0V2,-0.1439,No,0.62,0.21
Q8K0V4,-0.04585,No,0.91,0.69
Q8K0Z7,-0.03294,No,0.92,0.77
Q8K114,-0.03548,No,0.92,0.76
Q8K124,-0.07034,No,0.86,0.54
Q8K126,0.05446,No,0.90,0.64
Q8K135,-0.0563,No,0.90,0.62
Q8K136,0.539,Yes,0.00,0.00
Q8K157,-0.03571,No,0.92,0.76
Q8K183,-0.1609,No,0.54,0.16
Q8K190,-0.02175,No,0.94,0.85
Q8K194,-0.1928,No,0.41,0.09
Q8K199,0.04915,No,0.91,0.67
Q8K1A5,-0.1181,No,0.73,0.30
Q8K1A6,-0.1039,No,0.77,0.37
Q8K1B9,0.1482,No,0.60,0.20
Q8K1C0,-0.06106,No,0.89,0.60
Q8K1C9,-0.3342,Yes,0.04,0.00
Q8K1E0,-0.0002015,No,0.97,1.00
Q8K1E6,0.1045,No,0.77,0.36
Q8K1G2,-0.3638,Yes,0.02,0.00
Q8K1H1,-0.04392,No,0.91,0.70
Q8K1H7,-0.2352,No,0.24,0.04
Q8K1I7,-0.7052,Yes,0.00,0.00
Q8K1J5,0.2246,No,0.28,0.05
Q8K1J6,-0.04814,No,0.91,0.68
Q8K1K4,-0.115,No,0.74,0.32
Q8K1L5,-0.1489,No,0.60,0.20
Q8K1M6,0.1153,No,0.73,0.32
Q8K1N1,-0.2194,No,0.30,0.06
Q8K1N2,-0.08777,No,0.82,0.45
Q8K1N4,-0.1147,No,0.74,0.32
Q8K1R3,-0.001985,No,0.96,0.99
Q8K1R7,0.0334,No,0.92,0.77
Q8K1S3,0.02107,No,0.94,0.85
Q8K1S6,-0.4754,Yes,0.00,0.00
Q8K1X1,0.06119,No,0.89,0.60
Q8K1Y2,-0.1315,No,0.67,0.25
Q8K1Z0,-0.02867,No,0.93,0.80
Q8K201,-0.08422,No,0.84,0.46
Q8K202,0.08712,No,0.83,0.45
Q8K207,0.05441,No,0.90,0.64
Q8K211,-0.1482,No,0.60,0.20
Q8K212,-0.01029,No,0.95,0.93
Q8K214,-0.2957,No,0.10,0.01
Q8K215,-0.1583,No,0.56,0.17
Q8K221,0.0832,No,0.84,0.47
Q8K224,-0.2264,No,0.27,0.05
Q8K245,-0.1332,No,0.67,0.25
Q8K248,0.09845,No,0.79,0.39
Q8K262,-0.08895,No,0.82,0.44
Q8K268,0.07929,No,0.85,0.49
Q8K273,0.1329,No,0.67,0.25
Q8K274,0.01034,No,0.95,0.93
Q8K284,-0.2891,No,0.11,0.01
Q8K296,0.02408,No,0.94,0.83
Q8K297,-0.07394,No,0.86,0.52
Q8K298,0.8994,Yes,0.00,0.00
Q8K2A1,-0.1048,No,0.77,0.36
Q8K2A7,0.002392,No,0.96,0.98
Q8K2A8,-0.1653,No,0.53,0.15
Q8K2B0,-0.03896,No,0.92,0.74
Q8K2B3,0.02518,No,0.94,0.83
Q8K2C6,-0.03162,No,0.92,0.78
Q8K2C7,0.02066,No,0.94,0.86
Q8K2C8,-0.005236,No,0.96,0.96
Q8K2C9,-0.2046,No,0.36,0.08
Q8K2D0,0.3609,Yes,0.03,0.00
Q8K2D3,0.07642,No,0.85,0.51
Q8K2D6,0.4488,Yes,0.00,0.00
Q8K2F0,-0.1564,No,0.57,0.17
Q8K2F8,-0.04093,No,0.92,0.72
Q8K2H1,0.1772,No,0.47,0.12
Q8K2H2,-0.0496,No,0.91,0.67
Q8K2H3,0.04025,No,0.92,0.73
Q8K2H6,0.1437,No,0.62,0.21
Q8K2I1,0.09177,No,0.81,0.43
Q8K2I3,-0.3329,Yes,0.05,0.00
Q8K2I4,-0.1704,No,0.50,0.14
Q8K2I9,-0.2661,No,0.15,0.02
Q8K2J0,-0.05534,No,0.90,0.63
Q8K2J7,-0.01294,No,0.95,0.91
Q8K2K6,0.1393,No,0.64,0.23
Q8K2L8,0.005015,No,0.96,0.97
Q8K2M0,0.03983,No,0.92,0.73
Q8K2P1,0.1649,No,0.53,0.15
Q8K2P7,0.2399,No,0.23,0.04
Q8K2Q0,0.122,No,0.71,0.29
Q8K2Q5,-0.02673,No,0.93,0.82
Q8K2Q7,0.04993,No,0.91,0.66
Q8K2Q9,-0.5658,Yes,0.00,0.00
Q8K2T1,-0.00005572,No,0.97,1.00
Q8K2T4,0.07212,No,0.86,0.53
Q8K2T8,0.1422,No,0.62,0.22
Q8K2V1,0.03788,No,0.92,0.74
Q8K2V6,0.1504,No,0.59,0.19
Q8K2W3,-0.198,No,0.39,0.09
Q8K2W6,-0.02291,No,0.94,0.84
Q8K2X3,-0.1778,No,0.47,0.12
Q8K2X8,0.07388,No,0.86,0.52
Q8K2Y0,0.2114,No,0.33,0.07
Q8K2Y3,-0.3003,No,0.09,0.01
Q8K2Y7,-0.203,No,0.36,0.08
Q8K2Y9,-0.08436,No,0.83,0.46
Q8K2Z2,0.06108,No,0.89,0.60
Q8K2Z4,0.2717,No,0.14,0.02
Q8K301,0.06225,No,0.89,0.59
Q8K304,-0.001287,No,0.96,0.99
Q8K305,0.2366,No,0.24,0.04
Q8K310,-0.006344,No,0.96,0.96
Q8K327,-0.155,No,0.57,0.18
Q8K330,-0.06471,No,0.88,0.57
Q8K337,0.06878,No,0.87,0.55
Q8K339,-0.2103,No,0.33,0.07
Q8K341,-0.2816,No,0.12,0.01
Q8K353,0.02439,No,0.94,0.83
Q8K354,0.04881,No,0.91,0.67
Q8K358,0.01069,No,0.95,0.93
Q8K363,0.3236,No,0.06,0.00
Q8K368,0.3385,Yes,0.04,0.00
Q8K370,-0.1153,No,0.73,0.32
Q8K371,0.007027,No,0.96,0.95
Q8K382,-0.1751,No,0.48,0.13
Q8K385,-0.1575,No,0.56,0.17
Q8K387,-0.01927,No,0.94,0.87
Q8K389,0.1433,No,0.62,0.21
Q8K3A0,-0.02009,No,0.94,0.86
Q8K3A6,-0.3371,Yes,0.04,0.00
Q8K3A9,-0.1733,No,0.49,0.13
Q8K3B1,0.04116,No,0.92,0.72
Q8K3C3,-0.01556,No,0.95,0.89
Q8K3D3,0.2278,No,0.27,0.05
Q8K3E5,0.0948,No,0.80,0.41
Q8K3G5,-0.2199,No,0.30,0.06
Q8K3G9,-0.1493,No,0.59,0.19
Q8K3H0,0.05012,No,0.91,0.66
Q8K3I9,0.3346,Yes,0.04,0.00
Q8K3J1,-0.07445,No,0.86,0.52
Q8K3J5,0.2643,No,0.16,0.02
Q8K3K7,-0.3133,No,0.07,0.01
Q8K3K8,0.1923,No,0.41,0.09
Q8K3P5,-0.08472,No,0.83,0.46
Q8K3W0,-0.01625,No,0.94,0.89
Q8K3W3,-0.005519,No,0.96,0.96
Q8K3X4,-0.02994,No,0.93,0.79
Q8K3Z9,-0.2685,No,0.15,0.02
Q8K400,-0.02399,No,0.94,0.84
Q8K409,0.006634,No,0.96,0.95
Q8K411,0.01627,No,0.94,0.89
Q8K449,-0.301,No,0.09,0.01
Q8K479,-0.7379,Yes,0.00,0.00
Q8K482,-0.794,Yes,0.00,0.00
Q8K4B0,-0.1924,No,0.41,0.09
Q8K4B2,-0.3045,No,0.08,0.01
Q8K4D3,-0.2395,No,0.23,0.04
Q8K4F5,0.1177,No,0.73,0.31
Q8K4F6,-0.06193,No,0.89,0.59
Q8K4G1,-0.3556,Yes,0.03,0.00
Q8K4G5,0.08684,No,0.83,0.45
Q8K4J6,0.06545,No,0.88,0.57
Q8K4K6,0.07446,No,0.86,0.52
Q8K4L0,0.1253,No,0.70,0.28
Q8K4L3,-0.2054,No,0.35,0.07
Q8K4M5,-0.09442,No,0.80,0.41
Q8K4P0,-0.1096,No,0.75,0.34
Q8K4P8,0.2509,No,0.20,0.03
Q8K4Q0,-0.0358,No,0.92,0.76
Q8K4Q7,-0.1997,No,0.38,0.08
Q8K4Q8,-0.2666,No,0.15,0.02
Q8K4R9,0.08217,No,0.84,0.48
Q8K4S1,-0.5444,Yes,0.00,0.00
Q8K4X7,-0.1139,No,0.74,0.32
Q8K4Z3,-0.1017,No,0.78,0.38
Q8K4Z5,0.01222,No,0.95,0.92
Q8K5B2,0.1149,No,0.74,0.32
Q8N7N5,-0.098,No,0.79,0.39
Q8N7N6,-0.1826,No,0.45,0.11
Q8N9S3,0.1403,No,0.63,0.22
Q8QZR8,-0.007941,No,0.96,0.95
Q8QZS1,-0.03537,No,0.92,0.76
Q8QZS3,-0.1167,No,0.73,0.31
Q8QZT1,-0.07596,No,0.85,0.51
Q8QZV7,-0.002474,No,0.96,0.98
Q8QZX2,0.1382,No,0.64,0.23
Q8QZY1,0.06306,No,0.89,0.58
Q8QZY6,-0.2831,No,0.12,0.01
Q8QZY9,0.04379,No,0.91,0.70
Q8QZZ7,-0.1797,No,0.46,0.12
Q8QZZ8,-0.09216,No,0.81,0.42
Q8R001,-0.07128,No,0.86,0.54
Q8R010,0.05594,No,0.90,0.63
Q8R015,-0.03079,No,0.93,0.79
Q8R016,-0.08237,No,0.84,0.47
Q8R035,-0.1603,No,0.55,0.16
Q8R050,0.1506,No,0.59,0.19
Q8R059,-0.01222,No,0.95,0.92
Q8R060,0.2794,No,0.13,0.02
Q8R079,-0.1113,No,0.75,0.33
Q8R080,0.7105,Yes,0.00,0.00
Q8R081,-0.08183,No,0.84,0.48
Q8R086,-0.04755,No,0.91,0.68
Q8R087,0.01556,No,0.95,0.89
Q8R088,-0.04651,No,0.91,0.69
Q8R089,0.2442,No,0.22,0.03
Q8R092,-0.1772,No,0.47,0.12
Q8R0A0,0.161,No,0.54,0.16
Q8R0A2,-0.3665,Yes,0.02,0.00
Q8R0F3,-0.1007,No,0.78,0.38
Q8R0F5,-0.2133,No,0.32,0.06
Q8R0F6,0.03853,No,0.92,0.74
Q8R0F8,-0.1624,No,0.54,0.16
Q8R0G7,-0.1454,No,0.61,0.21
Q8R0G9,-0.02671,No,0.93,0.82
Q8R0H9,0.09968,No,0.79,0.39
Q8R0I4,-0.1225,No,0.71,0.29
Q8R0J4,-0.05751,No,0.89,0.62
Q8R0J7,0.06231,No,0.89,0.59
Q8R0K9,0.1216,No,0.71,0.29
Q8R0L9,-0.2928,No,0.10,0.01
Q8R0S1,-0.1721,No,0.50,0.13
Q8R0S2,-0.1499,No,0.59,0.19
Q8R0W0,-0.419,Yes,0.01,0.00
Q8R0X2,0.07418,No,0.86,0.52
Q8R0X7,-0.1105,No,0.75,0.34
Q8R100,-0.31,No,0.07,0.01
Q8R105,0.06921,No,0.87,0.55
Q8R123,0.05505,No,0.90,0.63
Q8R127,-0.06151,No,0.89,0.59
Q8R138,-0.3543,Yes,0.03,0.00
Q8R143,-0.2918,No,0.10,0.01
Q8R146,0.01932,No,0.94,0.87
Q8R149,-0.02712,No,0.93,0.81
Q8R151,-0.1096,No,0.75,0.34
Q8R164,-0.1293,No,0.68,0.26
Q8R179,-0.1283,No,0.68,0.27
Q8R180,0.0805,No,0.85,0.48
Q8R184,0.03219,No,0.92,0.78
Q8R1A4,0.0411,No,0.92,0.72
Q8R1B4,0.03669,No,0.92,0.75
Q8R1F0,-0.2696,No,0.15,0.02
Q8R1F1,0.08728,No,0.83,0.45
Q8R1F6,-0.09347,No,0.80,0.42
Q8R1F9,-0.2048,No,0.36,0.08
Q8R1G6,-0.1048,No,0.77,0.36
Q8R1H0,-0.4125,Yes,0.01,0.00
Q8R1I1,0.01672,No,0.94,0.88
Q8R1J9,0.05782,No,0.89,0.62
Q8R1K1,-0.1112,No,0.75,0.33
Q8R1K4,-0.1039,No,0.77,0.37
Q8R1N0,-0.01082,No,0.95,0.93
Q8R1N4,-0.001169,No,0.96,0.99
Q8R1P4,-0.1254,No,0.70,0.28
Q8R1Q8,0.1503,No,0.59,0.19
Q8R1S0,-0.004112,No,0.96,0.97
Q8R1S4,-0.2102,No,0.33,0.07
Q8R1T1,0.0461,No,0.91,0.69
Q8R1T4,-0.06457,No,0.88,0.58
Q8R1U1,-0.03452,No,0.92,0.76
Q8R1U2,0.02956,No,0.93,0.80
Q8R1V4,-0.12,No,0.72,0.30
Q8R1X6,0.1457,No,0.61,0.21
Q8R1Z9,-0.05163,No,0.90,0.65
Q8R238,-0.109,No,0.76,0.34
Q8R242,-0.1308,No,0.67,0.26
Q8R2G6,-0.7776,Yes,0.00,0.00
Q8R2K4,-0.1391,No,0.64,0.23
Q8R2M2,-0.04574,No,0.91,0.69
Q8R2N2,0.1123,No,0.75,0.33
Q8R2Q4,0.005517,No,0.96,0.96
Q8R2Q6,0.05693,No,0.89,0.62
Q8R2Q8,-0.1757,No,0.48,0.13
Q8R2R1,-0.1662,No,0.52,0.15
Q8R2R3,0.2965,No,0.09,0.01
Q8R2R6,-0.2291,No,0.27,0.05
Q8R2R9,-0.08609,No,0.83,0.45
Q8R2S9,-0.01161,No,0.95,0.92
Q8R2T8,0.05518,No,0.90,0.63
Q8R2U0,0.02757,No,0.93,0.81
Q8R2U2,-0.4494,Yes,0.00,0.00
Q8R2U4,0.2826,No,0.12,0.01
Q8R2U6,-0.06422,No,0.88,0.58
Q8R2U7,0.00747,No,0.96,0.95
Q8R2X8,-0.09458,No,0.80,0.41
Q8R2Y0,0.09541,No,0.80,0.41
Q8R2Y2,-0.02032,No,0.94,0.86
Q8R2Y3,-0.116,No,0.73,0.31
Q8R2Y8,0.1311,No,0.67,0.26
Q8R2Y9,-0.08739,No,0.83,0.45
Q8R2Z5,0.01231,No,0.95,0.91
Q8R307,-0.02014,No,0.94,0.86
Q8R310,-0.3314,Yes,0.05,0.00
Q8R313,0.06472,No,0.88,0.57
Q8R316,-0.3709,Yes,0.02,0.00
Q8R317,0.171,No,0.50,0.14
Q8R322,-0.04703,No,0.91,0.68
Q8R323,0.08307,No,0.84,0.47
Q8R326,0.05182,No,0.90,0.65
Q8R331,-0.2674,No,0.15,0.02
Q8R332,-0.02067,No,0.94,0.86
Q8R344,-0.09736,No,0.79,0.40
Q8R349,-0.008893,No,0.96,0.94
Q8R361,-0.1731,No,0.49,0.13
Q8R366,0.07731,No,0.85,0.50
Q8R373,-0.2897,No,0.11,0.01
Q8R395,-0.1532,No,0.58,0.18
Q8R3B1,0.01781,No,0.94,0.88
Q8R3B7,0.1508,No,0.59,0.19
Q8R3C0,0.2563,No,0.18,0.03
Q8R3C6,-0.4111,Yes,0.01,0.00
Q8R3D1,-0.002868,No,0.96,0.98
Q8R3E3,0.05435,No,0.90,0.64
Q8R3F5,-0.09859,No,0.79,0.39
Q8R3F9,0.01836,No,0.94,0.87
Q8R3G1,-0.08105,No,0.84,0.48
Q8R3G9,-0.137,No,0.65,0.23
Q8R3H7,-0.07395,No,0.86,0.52
Q8R3H9,0.1082,No,0.76,0.35
Q8R3I3,-0.1111,No,0.75,0.33
Q8R3K3,-0.1104,No,0.75,0.34
Q8R3L2,0.09165,No,0.81,0.43
Q8R3L5,-0.6875,Yes,0.00,0.00
Q8R3N1,-0.4006,Yes,0.01,0.00
Q8R3N6,-0.001212,No,0.96,0.99
Q8R3P2,-0.0006215,No,0.96,1.00
Q8R3P6,0.02497,No,0.94,0.83
Q8R3P7,0.0626,No,0.89,0.59
Q8R3Q0,-0.02579,No,0.94,0.82
Q8R3Q2,0.08511,No,0.83,0.46
Q8R3Q6,0.03446,No,0.92,0.76
Q8R3S6,0.02643,No,0.94,0.82
Q8R3T5,-0.01559,No,0.95,0.89
Q8R3V5,0.04557,No,0.91,0.69
Q8R3V6,-0.07149,No,0.86,0.53
Q8R3W5,-0.08398,No,0.84,0.47
Q8R3Y5,-0.3109,No,0.07,0.01
Q8R3Y8,0.08299,No,0.84,0.47
Q8R404,0.03401,No,0.92,0.77
Q8R409,-0.05377,No,0.90,0.64
Q8R418,0.05004,No,0.91,0.66
Q8R420,-0.09091,No,0.81,0.43
Q8R422,-0.002229,No,0.96,0.98
Q8R464,-0.347,Yes,0.03,0.00
Q8R480,0.0327,No,0.92,0.78
Q8R4C2,-0.09173,No,0.81,0.43
Q8R4H2,-0.05864,No,0.89,0.61
Q8R4H9,-0.1115,No,0.75,0.33
Q8R4K2,-0.06311,No,0.89,0.58
Q8R4K8,0.4202,Yes,0.01,0.00
Q8R4N0,-0.05888,No,0.89,0.61
Q8R4P9,-0.1438,No,0.62,0.21
Q8R4R6,0.01917,No,0.94,0.87
Q8R4T1,-0.351,Yes,0.03,0.00
Q8R4U7,0.0223,No,0.94,0.85
Q8R4V4,-0.0611,No,0.89,0.60
Q8R4X3,0.106,No,0.77,0.36
Q8R4Y8,0.5637,Yes,0.00,0.00
Q8R502,0.08306,No,0.84,0.47
Q8R516,0.01114,No,0.95,0.92
Q8R527,-0.1488,No,0.60,0.20
Q8R550,0.07808,No,0.85,0.50
Q8R570,0.08072,No,0.84,0.48
Q8R574,0.09374,No,0.80,0.42
Q8R5A0,0.3065,No,0.08,0.01
Q8R5A3,-0.03416,No,0.92,0.77
Q8R5A6,-0.03931,No,0.92,0.73
Q8R5C5,0.01448,No,0.95,0.90
Q8R5C8,-0.1636,No,0.53,0.16
Q8R5F3,-0.01876,No,0.94,0.87
Q8R5F7,-0.1782,No,0.47,0.12
Q8R5H1,0.1295,No,0.68,0.26
Q8R5H6,-0.03873,No,0.92,0.74
Q8R5I6,-0.254,No,0.19,0.03
Q8R5J9,0.04895,No,0.91,0.67
Q8R5K4,0.1539,No,0.58,0.18
Q8R5L3,-0.009795,No,0.95,0.93
Q8R5M2,-0.1225,No,0.71,0.29
Q8VBT0,-0.03037,No,0.93,0.79
Q8VBT6,0.3969,Yes,0.01,0.00
Q8VBT9,0.04541,No,0.91,0.69
Q8VBU8,0.1836,No,0.44,0.11
Q8VBV3,-0.09547,No,0.80,0.41
Q8VBV7,0.004424,No,0.96,0.97
Q8VBW1,0.07291,No,0.86,0.53
Q8VBW5,-0.3759,Yes,0.02,0.00
Q8VBW6,-0.01695,No,0.94,0.88
Q8VBX6,0.08233,No,0.84,0.47
Q8VBZ0,-0.1821,No,0.45,0.11
Q8VBZ3,-0.07816,No,0.85,0.50
Q8VC03,-0.1309,No,0.67,0.26
Q8VC16,0.1465,No,0.61,0.20
Q8VC19,0.1138,No,0.74,0.32
Q8VC30,-0.07308,No,0.86,0.53
Q8VC31,0.1703,No,0.50,0.14
Q8VC34,-0.1241,No,0.70,0.28
Q8VC42,-0.07755,No,0.85,0.50
Q8VC49,0.3169,No,0.06,0.01
Q8VC51,0.3794,Yes,0.02,0.00
Q8VC52,0.02644,No,0.94,0.82
Q8VC57,0.1415,No,0.63,0.22
Q8VC60,-0.5545,Yes,0.00,0.00
Q8VC65,-0.1125,No,0.74,0.33
Q8VC70,0.04285,No,0.91,0.71
Q8VC85,0.1595,No,0.55,0.17
Q8VCA6,-0.1146,No,0.74,0.32
Q8VCA8,-0.04489,No,0.91,0.70
Q8VCB1,0.0191,No,0.94,0.87
Q8VCB2,0.006828,No,0.96,0.95
Q8VCC2,-0.288,No,0.11,0.01
Q8VCC8,-0.281,No,0.12,0.01
Q8VCD5,0.03168,No,0.92,0.78
Q8VCD7,-0.3052,No,0.08,0.01
Q8VCE2,0.2549,No,0.18,0.03
Q8VCE9,0.1618,No,0.54,0.16
Q8VCF0,0.005323,No,0.96,0.96
Q8VCF1,-0.09384,No,0.80,0.42
Q8VCG3,0.1602,No,0.55,0.16
Q8VCG9,0.08953,No,0.82,0.44
Q8VCH5,0.1802,No,0.46,0.12
Q8VCH6,-0.09756,No,0.79,0.40
Q8VCH7,-0.231,No,0.26,0.04
Q8VCH8,-0.0434,No,0.91,0.71
Q8VCI5,0.131,No,0.67,0.26
Q8VCL2,0.07817,No,0.85,0.50
Q8VCM3,-0.05618,No,0.90,0.63
Q8VCM4,0.251,No,0.20,0.03
Q8VCM5,0.1174,No,0.73,0.31
Q8VCM8,0.04509,No,0.91,0.70
Q8VCN9,0.03468,No,0.92,0.76
Q8VCP8,0.382,Yes,0.02,0.00
Q8VCQ3,-0.05569,No,0.90,0.63
Q8VCR7,-0.1819,No,0.45,0.11
Q8VCS3,-0.1053,No,0.77,0.36
Q8VCT3,-0.02284,No,0.94,0.84
Q8VCW4,-0.06352,No,0.89,0.58
Q8VCW8,-0.09143,No,0.81,0.43
Q8VCX2,0.06212,No,0.89,0.59
Q8VCX5,-0.09732,No,0.79,0.40
Q8VCX6,0.04844,No,0.91,0.67
Q8VCY6,0.1953,No,0.40,0.09
Q8VD04,-0.08445,No,0.83,0.46
Q8VD12,-0.3629,Yes,0.02,0.00
Q8VD26,-0.1741,No,0.49,0.13
Q8VD31,-0.2044,No,0.36,0.08
Q8VD62,-0.01105,No,0.95,0.92
Q8VD65,-0.02583,No,0.94,0.82
Q8VD66,-0.04296,No,0.91,0.71
Q8VD72,-0.06251,No,0.89,0.59
Q8VD75,-0.02759,No,0.93,0.81
Q8VD76,-0.09493,No,0.80,0.41
Q8VDC0,-0.07055,No,0.86,0.54
Q8VDC1,-0.1268,No,0.69,0.27
Q8VDD5,0.05842,No,0.89,0.61
Q8VDD8,-0.3818,Yes,0.02,0.00
Q8VDD9,-0.7359,Yes,0.00,0.00
Q8VDF2,0.3097,No,0.07,0.01
Q8VDG3,0.1062,No,0.77,0.36
Q8VDG5,-0.05974,No,0.89,0.60
Q8VDG7,-0.1548,No,0.58,0.18
Q8VDI7,0.1012,No,0.78,0.38
Q8VDI9,-0.1741,No,0.49,0.13
Q8VDJ3,0.07625,No,0.85,0.51
Q8VDK1,-0.02838,No,0.93,0.81
Q8VDL4,0.02242,No,0.94,0.85
Q8VDM1,-0.1084,No,0.76,0.35
Q8VDM4,0.09931,No,0.79,0.39
Q8VDM6,-0.08585,No,0.83,0.46
Q8VDN2,0.0579,No,0.89,0.62
Q8VDP2,-0.0424,No,0.91,0.71
Q8VDP3,0.0933,No,0.80,0.42
Q8VDP4,-0.0293,No,0.93,0.80
Q8VDP6,0.02962,No,0.93,0.80
Q8VDQ1,-0.07335,No,0.86,0.52
Q8VDQ8,-0.08978,No,0.82,0.44
Q8VDQ9,-0.1878,No,0.43,0.10
Q8VDR9,-0.1039,No,0.77,0.37
Q8VDS4,-0.1063,No,0.77,0.36
Q8VDS8,-0.3654,Yes,0.02,0.00
Q8VDT9,-0.03239,No,0.92,0.78
Q8VDU0,0.03333,No,0.92,0.77
Q8VDV8,-0.09334,No,0.80,0.42
Q8VDW0,0.1741,No,0.49,0.13
Q8VDY9,0.08691,No,0.83,0.45
Q8VDZ4,0.01936,No,0.94,0.87
Q8VE09,-0.04037,No,0.92,0.73
Q8VE11,0.004695,No,0.96,0.97
Q8VE18,-0.00166,No,0.96,0.99
Q8VE19,-0.04975,No,0.91,0.67
Q8VE22,-0.03254,No,0.92,0.78
Q8VE37,-0.3586,Yes,0.03,0.00
Q8VE38,-0.06685,No,0.88,0.56
Q8VE42,0.1407,No,0.63,0.22
Q8VE47,0.1122,No,0.75,0.33
Q8VE62,0.02556,No,0.94,0.82
Q8VE65,0.1514,No,0.59,0.19
Q8VE70,-0.01193,No,0.95,0.92
Q8VE73,0.0813,No,0.84,0.48
Q8VE88,0.02636,No,0.94,0.82
Q8VE92,-0.009116,No,0.95,0.94
Q8VE94,0.05558,No,0.90,0.63
Q8VE95,-0.2256,No,0.28,0.05
Q8VE96,-0.09515,No,0.80,0.41
Q8VE97,-0.08462,No,0.83,0.46
Q8VE98,-0.1247,No,0.70,0.28
Q8VE99,0.1463,No,0.61,0.20
Q8VEA8,0.03036,No,0.93,0.79
Q8VEB1,-0.1927,No,0.41,0.09
Q8VEB2,-0.01619,No,0.94,0.89
Q8VEB4,-0.3797,Yes,0.02,0.00
Q8VEC4,0.1486,No,0.60,0.20
Q8VED2,-0.06196,No,0.89,0.59
Q8VED9,-0.1432,No,0.62,0.21
Q8VEE0,0.03852,No,0.92,0.74
Q8VEE1,0.1484,No,0.60,0.20
Q8VEE4,0.1685,No,0.51,0.14
Q8VEF1,0.04945,No,0.91,0.67
Q8VEG4,-0.06916,No,0.87,0.55
Q8VEG6,-0.08241,No,0.84,0.47
Q8VEH3,-0.05916,No,0.89,0.61
Q8VEH5,0.1061,No,0.77,0.36
Q8VEH6,0.06616,No,0.88,0.57
Q8VEH8,-0.0981,No,0.79,0.39
Q8VEJ4,0.1456,No,0.61,0.21
Q8VEJ9,0.05052,No,0.91,0.66
Q8VEK0,-0.1187,No,0.72,0.30
Q8VEK3,-0.08355,No,0.84,0.47
Q8VEK6,-0.1476,No,0.60,0.20
Q8VEL2,-0.04798,No,0.91,0.68
Q8VEM8,0.05538,No,0.90,0.63
Q8VH51,-0.03223,No,0.92,0.78
Q8VHC3,-0.06459,No,0.88,0.57
Q8VHE0,0.03442,No,0.92,0.77
Q8VHG2,0.06179,No,0.89,0.59
Q8VHH5,-0.1813,No,0.45,0.12
Q8VHI3,-0.09224,No,0.81,0.42
Q8VHK1,-0.1037,No,0.77,0.37
Q8VHK9,-0.3148,No,0.07,0.01
Q8VHL1,-0.00512,No,0.96,0.96
Q8VHN8,-0.004874,No,0.96,0.97
Q8VHQ4,-0.03607,No,0.92,0.75
Q8VHR5,-0.07563,No,0.86,0.51
Q8VHX6,-0.2895,No,0.11,0.01
Q8VHY0,0.03538,No,0.92,0.76
