"uniprot","main_gene","protein_name","I3_1","I3_2","I3_3","I3_4","I9_1","I9_2","I9_3","I9_4","I15_1","I15_2","I15_3","I15_4","I21_1","I21_2","I21_3","I21_4","pval","Phase","Amplitude"
"A2BE28","Las1l","Ribosomal biogenesis protein LAS1L",350006.467197082,351531.952053623,282180.83509306,308298.980644529,319254.195079209,338598.805966653,356963.5087754,357585.158108693,363104.906473455,343648.071914697,334926.81099095,338515.918320607,330785.013438153,302225.176957384,361713.635325818,341064.079743181,0.184125796212024,14.1,10485
"A2BIM8","Mup9","Major urinary protein 6;Major urinary proteins 11 and 8",45534870.4923795,75199194.9379786,35825344.955378,66790110.1762912,121424597.619033,50706156.9018036,79180429.9756756,68699607.2384887,69279089.1824397,12070099.4645815,91749370.3659154,72608751.6812737,52433240.1445455,63491062.5099993,59652257.0178089,77529491.7249107,0.133396167882644,7.76,11416377
"A2CG49","Kalrn","Kalirin",74433.0085259911,58080.4604710976,103902.825456315,80280.9376716546,70177.0446251344,67130.147959307,70426.5632033627,84468.1061784528,66320.8145221496,77978.5636408734,75802.6622752486,96921.0982216957,58414.8496055768,74131.7884396677,94807.1543635711,89325.7320684081,0.239425905032043,21.22,3143
"A2CG63","Arid4b","AT-rich interactive domain-containing protein 4B",132178.250875821,149488.205002673,138693.70398669,158478.657147461,124157.086266508,141783.50359772,152154.658530667,165560.2944152,159082.793062587,162753.193905702,151629.0189382,141730.926241216,144063.85141445,132594.520944438,156465.949598758,148170.055570004,0.184125796212024,15.9,4284
"A2RSQ0","Dennd5b","DENN domain-containing protein 5B",807270.180042771,735194.557598018,851767.212566685,904047.244473225,854882.714849563,867831.104417949,978013.433417027,967703.150399633,778229.014263818,926217.267018203,879871.825034134,1033947.02009606,731303.788748145,768526.047951661,879450.014202216,870210.162075678,0.0807674488098014,12.43,59360
"A2RSX7","Tyw5","tRNA wybutosine-synthesizing protein 5",83938.0294491906,87320.8001185678,93703.4114725394,90771.2404792404,76156.3429885909,90921.1402312367,99255.8923532562,98713.8167426701,69572.4446444444,101278.780573805,95316.8939215424,100469.302655402,95293.4566074086,73474.9646626219,69053.0793657467,76603.9004708546,0.0697961097033575,10.9,5189
"A2RSY1","Kansl3","KAT8 regulatory NSL complex subunit 3",23339.6670576463,18048.3071026893,30783.5139340086,29890.2590140861,20803.1942229717,19991.4096903059,25770.2855355669,27400.1642448099,24900.6951794208,35249.13836196,28160.0790599068,31905.2055680172,21560.0543646633,22731.9761629298,39324.1009832211,34235.4251347816,0.0965559619748949,19.27,2918
"A2RSY6","Trmt1l","TRMT1-like protein",170244.081685323,132505.074124285,147836.975957574,136490.106825339,166949.201801642,166767.375622134,171127.800663129,143289.025487154,164146.605217914,188306.123286411,140453.021116272,173517.854779658,142154.868429455,135327.027834992,145961.74678141,151449.210048947,0.0807674488098014,13.16,12035
"A3KGB4","Tbc1d8b","TBC1 domain family member 8B",365741.86787378,354665.343809156,375057.432813032,466507.456773987,380321.047301419,370624.23998322,423021.042151056,434925.403307317,389348.607295929,320675.432771903,401039.02589262,453858.492167836,369176.855594308,357600.77624887,454788.023990566,445386.298726738,0.288162133531305,5.05,1161
"A3KGS3","Ralgapa2","Ral GTPase-activating protein subunit alpha-2",85967.7324161293,78708.1911539049,81653.7403995243,90950.3741585897,102269.943002074,85696.8800287018,77371.751253954,82282.7699303886,78668.1961865969,115528.275402917,68739.248927976,73753.0548444131,81651.5870954512,93170.854259132,92138.5387158366,75042.9174815795,0.201155483439201,6.32,696
"A3KMP2","Ttc38","Tetratricopeptide repeat protein 38",7139677.67393744,6128021.66297868,6804251.79355731,6447657.01857108,6879921.24525969,6903561.82157009,8126083.01398128,7362745.9465266,6907229.25563711,8577660.01135673,7355597.88382349,7324739.01617554,7042373.08165931,6595476.39014703,6810934.44506869,7745299.12438837,0.0539461393503313,14.5,405594
"A6H5Y3","Mtr","Methionine synthase",292426.345498849,306336.933153248,321730.025551717,368063.139532481,283572.444979974,339010.389074114,290321.668221474,318856.344433702,309858.393110551,230214.037082836,304911.958504601,315228.685074598,267604.817400134,254796.193402231,318762.733159578,318750.077338842,0.105578694433708,5.77,11078
"A6H5Z3","Exoc6b","Exocyst complex component 6B",119687.215724382,132258.452708679,127893.838983001,114448.752162092,122491.429330471,100910.87755853,120989.01621706,111532.413862642,121587.86300482,143934.789478111,119929.847269256,114905.09937255,118914.446736472,122976.960638948,133286.01397894,100275.498813309,0.201155483439201,20.51,15864
"A6H611","Mipep","Mitochondrial intermediate peptidase",431046.351556598,436098.411966387,404692.854377938,416493.435812579,426571.011066068,431679.480509636,367117.172865488,423889.202805167,439594.343953746,405434.091344009,424899.122668553,377981.791765055,437842.028038843,443308.569812269,414711.068349977,463677.632962289,0.114972930685014,23.75,12585
"A6H630","Armt1","Protein-glutamate O-methyltransferase",645387.853094654,560242.285804505,701834.279296606,645623.080457143,660619.104786752,587103.375196642,753108.424800606,704117.576254555,581951.2590173,728859.38559118,692207.976393031,682771.282540887,592976.818065657,542876.850089764,629298.764233661,613637.88194974,0.0697961097033575,11.8,38186
"A6H6A9","Rabgap1l","Rab GTPase-activating protein 1-like",119108.890725808,133350.595414345,134116.999755453,137292.701821586,118722.880177314,128892.84861433,159652.832570153,166540.959377083,136119.397803798,133004.85894257,153202.420056339,145479.839829595,136794.078617711,127140.788887851,153953.835082077,138522.505690615,0.201155483439201,14.36,5080
"A6H8H2","Dennd4c","DENN domain-containing protein 4C",275672.792422313,281888.211604264,222748.97622005,248338.326606937,248125.197996647,289639.199413888,238701.542249186,237587.815794601,295900.670549979,275421.906895495,250283.430324515,243860.652821339,318507.69424119,258780.111406191,231091.998296977,240261.491122253,0.219906178338852,18.46,4852
"A6X8Z5","Arhgap31","Rho GTPase-activating protein 31",114938.481183918,109862.018880401,128618.793116758,107251.482904807,101842.54074963,107526.74504109,104140.329251483,93570.0544756022,117122.033066553,92087.2592607123,97898.7436436501,97856.3347289107,125460.561391611,100828.844722638,97679.3205955376,112261.084577241,0.0749192288467448,1.83,6900
"A6X919","Dpy19l1","Probable C-mannosyltransferase DPY19L1",460499.724099556,490345.626419383,392996.948883906,406981.554990242,517033.121364926,470243.124698867,361799.071789301,353003.60073668,480104.091979384,487392.814661034,367285.983234728,402560.860561106,487992.762786575,478946.910354611,395833.734458919,368844.72418355,0.262374995672894,22.97,3771
"A6X935","Itih4","Inter alpha-trypsin inhibitor, heavy chain 4",5497290.43557932,7100047.2917293,6534493.39057148,5223971.58194347,6235871.16169073,7016992.90523053,5652647.5459614,5218406.77360978,6084201.7351118,4847599.84919943,4265566.33007589,5183173.12837319,5866831.43869586,5794348.42382595,5969785.5143003,5025313.39792709,0.0878696844004885,4.87,432014
"A7MCT6","Etnk2","Ethanolamine kinase 2",636884.338839166,588019.620115558,548881.070140962,558397.200629284,737289.319629177,667725.678707723,761127.713802437,625162.435522513,716623.556750618,991629.183838293,703143.413771105,655305.03913871,725224.112182416,695576.583210038,632235.465974055,721143.518803201,0.0585976261075685,15.48,73680
"B1AR13","Cisd3","CDGSH iron-sulfur domain-containing protein 3, mitochondrial",282603.333910186,255633.639700087,298933.033679163,320057.163488145,296079.112985012,298518.816113449,335915.982418215,332518.393922211,289489.807561762,337179.133072841,240912.555398789,299087.975294008,279931.091973586,309886.515726042,293647.260337893,354919.64631618,0.219906178338852,9.24,4005
"B1AUE5","Pex10","Peroxisome biogenesis factor 10",274455.168824119,254531.430292644,260762.517593717,241406.708815204,255248.384987274,276833.233740513,283203.332456361,288432.747063771,261663.34783276,213972.401457088,268624.205493452,254756.210503147,276710.687295449,246835.247172057,241811.133666891,272440.332988032,0.0965559619748949,8.06,8364
"B1AY13","Usp24","Ubiquitin carboxyl-terminal hydrolase 24",3084689.71442621,3086631.4170268,2778629.62215626,2902201.82162609,3066536.6762221,2864631.64409695,2935824.02817422,2965586.94014694,3191342.14491439,2953908.2064812,2875189.60205286,3022525.59240821,2868791.40778407,2972764.43990143,2861210.74975569,2779780.17995333,0.133396167882644,12.72,40769
"B1AZI6","Thoc2","THO complex subunit 2",705868.805926473,602908.93406428,580294.464946994,615614.262635974,664921.451054743,556025.755263542,680757.084458942,642995.627118799,770936.807365064,739487.787654514,661301.043207754,691534.875507291,650378.478366272,597641.08982689,600329.711984177,635052.283179969,0.0664949120775167,15.45,55037
"B1AZP2","Dlgap4","Disks large-associated protein 4",128180.152275105,175006.192677377,152959.841379738,149823.116345225,146166.275221362,156688.795121959,164288.549408595,137108.239997994,193712.294931175,160782.455577885,130932.918308454,139094.893702466,142635.764674233,148365.924420892,147825.820888873,145596.253693031,0.262374995672894,13.28,2940
"B2RQC6","Cad","CAD protein;Glutamine-dependent carbamoyl-phosphate synthase;Aspartate carbamoyltransferase;Dihydroorotase",2107924.01773376,2231277.90665843,1643738.06635326,1675747.98196836,1947337.37781847,2192777.24305447,1745120.98575153,1754597.81843788,2113979.50241738,1659271.05134381,1861811.59722779,1958268.35286066,2084611.68557355,1963604.44863108,1838977.18051184,1572125.40551513,0.349230017313631,10.2,16068
"B2RQE8","Arhgap42","Rho GTPase-activating protein 42",238376.482961022,227638.911456197,248112.949909349,242558.821140013,243299.483572251,246979.547530923,248850.993377219,292207.796813375,238055.629202778,259071.70315596,271790.586463097,262980.275211909,215973.497995105,222125.786268779,244284.136714168,286989.709570067,0.0878696844004885,13.13,10958
"B2RR83","Ythdc2","Probable ATP-dependent RNA helicase YTHDC2",237781.259960694,230963.376693845,218256.163257445,248219.196535282,255907.770624905,246461.31652502,240653.275511679,273306.096281509,244550.009047376,265130.453151926,246486.953178431,287580.930388383,213618.651504665,217031.056127458,249352.41877249,249361.050346815,0.0749192288467448,13.35,15489
"B2RSH2","Gnai1","Guanine nucleotide-binding protein G(i) subunit alpha-1",93524.3376403724,79148.6320305861,111152.954546476,118418.460846701,93231.6410859134,98163.4183146075,92086.5624230205,93717.161771234,88991.1612995629,91137.5586321938,154934.826155133,109947.078917589,85972.6177518001,87112.3764479424,136135.780532733,112436.183035851,0.317435108737141,19.15,8022
"B2RX12","Abcc3","Canalicular multispecific organic anion transporter 2",1880353.56278261,2063129.34219359,1261646.81759442,1468091.60366492,1544280.74908768,1926209.47214114,1191741.45325923,1427206.34859347,1987935.09846703,2058418.6939284,1566958.90472606,1310685.38191245,1899286.29468119,1949699.04797423,1730338.98904054,1528042.26107278,0.143901630241577,21.34,109721
"B2RXC1","Trappc11","Trafficking protein particle complex subunit 11",903128.651296234,868196.939150237,818087.079538078,835785.796281607,857514.599518146,878665.439099715,959964.223896391,864848.337095159,839205.409150058,821728.381998684,883831.38344784,940204.526494474,830351.37563436,814565.599736881,732393.450514789,870003.840784056,0.0749192288467448,11.05,33025
"B2RXR6","Ankrd44","Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B",79930.4210484398,69557.2688055446,80171.7619063205,79904.6802010406,77205.923148899,77594.2150869942,83999.1281912702,73950.3482611197,66846.9244053994,67847.0924061407,68508.8310604415,83597.343618351,57942.2987860167,63312.478805874,80464.3299339244,72232.6484587166,0.0878696844004885,8.14,3277
"B2RXS4","Plxnb2","Plexin-B2",2939601.14181806,2727506.91434131,2996792.25040177,2788061.40432831,2659872.05181186,2749900.77802541,3221501.60441313,2811076.73265883,2700645.55259741,3003448.1136477,2743861.52874322,3050408.67187397,2759190.98416889,2664431.76033264,2682089.63589382,2916409.81904329,0.201155483439201,11.01,38728
"B2RY56","Rbm25","RNA-binding protein 25",1108851.18197098,947796.080284705,1230289.54562439,1226484.99151102,967307.474887419,1007567.88743184,1163516.32775514,1164020.17011729,1066531.56509642,1231641.29528656,1378544.01070346,1170454.09714093,1068248.43281548,978754.147773108,1056956.28978706,1219814.4226119,0.143901630241577,16.87,51868
"B5X0G2","Mup17","Major urinary protein 17",415812.592872546,474540.928506592,308845.428456975,537913.504062384,1334736.07260969,498669.693383709,829047.39606126,545451.759042833,463389.712361286,84194.0493499485,875957.984165426,791111.695992452,341393.95019441,570634.586806531,442216.000023402,771890.311223405,0.0807674488098014,8.82,174839
"B7ZMP1","Xpnpep3","Probable Xaa-Pro aminopeptidase 3",1611001.93143725,1630236.19092153,1379296.84039467,1546305.72823434,1460202.55324546,1387669.66046494,1259756.19780853,1363859.26888391,1676031.33954899,1775534.15900566,1392892.27485546,1313548.77016031,1708589.7335387,1618513.53405986,1420267.06572817,1477195.91092832,0.0878696844004885,22.21,95588
"B8JK39","Itga9","Integrin alpha-9",91351.1669199886,79147.7707026766,75935.0707161571,64833.6141968736,64384.2942321597,85230.4641652399,62701.9144297927,59483.3264077414,77817.5343549905,83300.7594717107,58742.6157707732,65252.9408215589,82220.4458903392,85043.1144718984,67984.1380719533,62412.9574646461,0.155780990214867,0.54,4079
"B8ZXI1","Qtrtd1","Queuine tRNA-ribosyltransferase subunit QTRTD1",93284.726776587,96919.4797107245,56502.4467814454,55437.2316747867,98784.3395087841,101265.397152423,85724.1259226141,43584.9703061948,91254.1366442469,85303.034983739,63808.15209834,74375.5226406672,88394.2204941017,89211.7176705939,71658.264488893,57749.6759664151,0.239425905032043,13.75,2885
"B9EJ80","Pdzd8","",162612.882435323,154742.507015362,135247.132698379,160108.814576681,131196.349836401,158271.56876544,145163.227991176,133891.980692823,169023.247692962,129223.856928252,153667.550945817,137369.247956813,179881.580898916,155466.416538514,188501.981386728,162036.751628814,0.0539461393503313,23.2,12339
"B9EJ86","Osbpl8","Oxysterol-binding protein",957211.500733176,1047867.08208155,919417.231847049,888784.385370338,862403.864696187,1019411.68007796,824121.558945148,922010.996374825,983435.933790587,928425.933665086,938033.913933475,1029470.63301856,933951.575717621,984323.673512941,913734.782976732,847550.782520768,0.155780990214867,18.93,13436
"B9EJR8","Dnaaf5","Dynein assembly factor 5, axonemal",20649.7734625536,29876.8596548367,43261.3131126469,29135.2605604852,20258.3923139721,20989.255443504,45196.1729181832,34124.9246249983,29911.9008994592,24792.9721393544,29001.7104233146,35489.82456024,18074.3599473872,23152.566109608,37159.8274890779,23817.6060386451,0.219906178338852,10.21,1645
"B9EKI3","Tmf1","TATA element modulatory factor",230081.967763098,190288.111935104,204919.236249423,251992.899898394,232344.907896754,225916.577588156,323027.75683018,277503.853283524,248394.174812713,227691.529004408,278674.566010252,289891.015384578,189438.738389512,227067.423397254,267228.706984223,320776.598531699,0.114972930685014,14.2,18593
"Q8CGP5","Hist1h2af","Histone H2A type 1-F;Histone H2A.J;Histone H2A type 1-K;Histone H2A type 3;Histone H2A type 1-H",6661603.30200118,3875236.9641794,7121780.75203394,5676508.01997854,4999449.56470673,4911955.62593945,6652621.17046033,6617522.36702318,5522496.99956729,6958004.94644372,5640048.01224379,5705348.43402394,4867770.64690763,4357399.52265155,4700761.58492109,6057301.34833989,0.133396167882644,11.61,306929
"D3YXK2","Safb","Scaffold attachment factor B1",579220.030357672,393129.95471529,555802.984020434,556900.214285933,529485.565083049,496168.053187998,581423.139893368,553158.909195506,500911.795871808,621877.401146477,540490.519046448,639865.322458823,467717.912656315,466325.158227505,568916.461600103,598084.670600575,0.201155483439201,14.73,26224
"D3YYU8","Obsl1","Obscurin-like protein 1",290734.53021094,441398.627534879,313607.892550584,304462.952227941,696720.305664506,392026.425478373,383268.551932948,236319.542289761,311067.821254623,128380.928792466,318531.631567558,468091.033641413,381117.870981555,335532.728503958,438134.153656803,435648.601947319,0.239425905032043,4.91,29507
"D3YZP9","Ccdc6","Coiled-coil domain-containing protein 6",362372.353626337,364990.630140575,420819.683765755,463941.589560979,341108.540685178,353902.984427168,465751.184983373,340682.896915929,363855.952953893,362799.282295586,339399.517287406,438154.691575541,386774.454184623,350352.822009891,332859.181243141,438713.050095318,0.184125796212024,2.92,10067
"D3Z4S3","Ptrhd1","Putative peptidyl-tRNA hydrolase PTRHD1",249394.892169849,212918.339174853,261568.827921658,297432.821886927,239589.276507751,335130.338366055,258000.004137295,298293.831984016,238597.762684998,335409.164895535,270766.506469362,290332.089364631,316400.167002681,285641.451135317,264594.546828938,315580.853288929,0.133396167882644,17.42,10886
"D3Z6P0","Pdia2","Protein disulfide-isomerase A2",29801.6143009578,34057.8277430367,378812.306090764,512660.693988777,30884.6420338879,43870.1538327688,402746.559065532,422123.994955363,35969.8441221197,25125.0373104521,530310.243729004,579765.176997422,29611.1944852875,31096.4965558678,548634.838876426,440719.348272421,0.288162133531305,15.34,31416
"D3Z6Q9","Bin2","Bridging integrator 2",167438.906383074,130846.788665233,153542.827313355,152611.150444912,172716.786724327,152369.57906796,148834.584646177,118138.224114128,119277.532733548,132949.785580003,113374.09683812,142884.144822737,127663.902141504,144208.491057015,146493.280328318,134569.231170319,0.0500587922512053,4.91,10059
"D3Z7P3","Gls","Glutaminase kidney isoform, mitochondrial",535922.719486686,436232.4963054,493692.490244559,514425.044084977,506269.635847381,504026.526781916,468548.134567632,466489.131142342,468389.747658232,626463.942904301,469355.940047982,475276.954628325,521250.3559076,418458.50151914,529202.953327764,492389.696213826,0.239425905032043,17.11,7071
"D3Z7Q2","Smim20","",114487.645596111,77128.6425648109,157318.713642734,155889.517210484,117425.77479908,99354.8604031401,151346.476344178,124969.532704263,105070.004581759,133019.364479247,162945.993891027,150507.269594517,122853.490067968,120103.005721699,121980.643657949,146910.632504399,0.219906178338852,17.17,8252
"E9PVA8","Gcn1l1","",11580254.6347271,11185980.6140764,10061770.1855344,11675647.9830655,12104089.0275753,10076242.1649175,11373047.2202421,11209706.6334406,11873432.0147194,10129999.2531917,12274715.6635579,12095620.8412481,11596946.2883406,11410311.3282061,11380744.1577948,12245241.4985713,0.0965559619748949,18.89,195379
"E9PVB5","Ttc17","Tetratricopeptide repeat protein 17",12452.050957345,22166.5869394559,8131.92794146292,7693.39252325453,14856.4213149937,21071.7711596817,7660.0352530611,7913.08634948578,17603.8486546469,11740.3777412012,8776.81726019091,9231.71506209704,11020.8442443493,16715.0490437848,8940.36559396726,8313.72375506457,0.262374995672894,9.99,553
"E9PW74","Gimd1","GTPase IMAP family member GIMD1",90198.1087675895,82926.9208742117,140879.217315225,95309.0628117815,78942.6018418629,107725.631460228,95041.7049707053,95724.2254352839,81210.1552985361,121134.939125081,100433.661345845,94298.2085349246,105946.309901191,108198.736377745,99018.9084984355,97842.5313186951,0.169240514608877,22.89,4053
"E9PXF8","Sbf2","",36256.8640895867,29233.0776169492,53821.8099916416,50841.5978309933,31841.3387599354,31766.7052000143,47141.4987737438,49133.2024969778,34555.3352453703,42571.9324073263,35529.918628024,56938.128917999,30454.3421571211,37819.1127101277,44221.855740103,38837.45955002,0.349230017313631,12.2,757
"E9PYK3","Parp4","",443210.931934588,481182.739378104,398752.872244441,442217.82295119,446534.346571686,461101.056791995,394521.258637447,402838.32314907,447108.0677931,386834.094409337,435574.957489461,442415.216296711,364866.908691854,379741.270055111,433804.371730089,393723.049451222,0.0697961097033575,8.63,12803
"E9PZJ8","Ascc3","Activating signal cointegrator 1 complex subunit 3",1476492.64457357,1412975.64700276,1372423.83385451,1428685.84021408,1495710.67375756,1433768.42703559,1563324.716383,1473613.39771609,1436487.58566097,1552652.53762571,1532580.41593448,1548481.8869762,1447673.5283312,1343786.59532775,1714372.62967964,1457433.78614183,0.0807674488098014,15.21,36477
"E9PZM4","Chd2","Chromodomain-helicase-DNA-binding protein 2",511163.84961069,363558.523224914,587405.077785086,542143.07099928,446856.104386055,408615.760596633,561724.463146745,604859.339465513,464201.682345006,919148.642334707,561957.129468639,590700.675019547,548011.099265729,437514.041943945,682987.398720937,573704.574418848,0.122991117852334,17.45,61932
"E9Q1P8","Irf2bp2","Interferon regulatory factor 2-binding protein 2",93292.7038955013,97217.1602459892,174071.673530924,112991.789923472,72984.9155218944,66316.1520307881,93714.3036254273,98725.5186090741,52800.1032384847,87265.0237337161,92665.2332229355,103232.155898363,95168.3864732124,70966.2425432289,151246.180884087,141828.534563027,0.0878696844004885,1.16,20901
"E9Q394","Akap13","",207507.9882031,231963.936970714,258458.588234359,259505.284431179,245603.71392191,231844.014067757,238259.85652804,251648.313105786,273528.234030892,262243.851851998,298151.467633222,315405.48947797,218600.603758913,230951.731890908,258971.048176706,277966.687030874,0.0664949120775167,16.25,25989
"E9Q3C1","C2cd2","",565734.466953676,552592.167640551,513618.354003499,588484.251221472,540747.830785887,557657.67490876,554314.561175039,548291.900568282,584927.81736965,535060.926874946,557497.715553959,577292.878018092,542195.677636453,501761.477129891,535937.63159429,555035.462170122,0.133396167882644,12.75,7579
"E9Q3L2","Pi4ka","",1299185.99781969,983690.499866846,1265752.09631712,1380760.78581835,1198758.98297789,969547.15833039,1250070.10727567,1325310.67916726,1231433.02157972,1316668.34531585,1315323.46201122,1292486.7504764,1031170.16525953,1059326.12560629,1298185.67515627,1321947.71194522,0.239425905032043,16.37,29236
"E9Q414","Apob","Apolipoprotein B-100;Apolipoprotein B-48",18519454.533666,18095200.8565324,17348472.1932074,18966999.4757377,15553204.675026,17399194.9507337,16937798.08579,18335767.133923,16740694.4495159,17636900.8936837,16291194.9692207,17164397.8413719,18216106.600488,17134414.5494347,18344275.3138983,17894713.4367344,0.0539461393503313,1.46,682830
"E9Q4N7","Arid1b","",98428.811623033,90080.0428734591,123968.45543932,133922.877381979,135237.035492006,109677.40591949,135001.115176757,133246.473689472,90986.2525795854,110162.109859471,143271.975655139,137934.650198217,78795.4781903578,101988.592435284,123916.392531898,115939.582048047,0.0878696844004885,11.41,10887
"E9Q4P1","Wdfy1","",525362.707635534,487061.569327603,557081.568352914,672255.415924046,501945.96536406,520063.566159603,608006.667191549,609135.189441525,550229.017556365,530044.401261201,633120.905298571,675770.977476676,549577.52299198,523207.028646392,635755.761978726,666296.411116493,0.155780990214867,18.59,17228
"E9Q4Z2","Acacb","Acetyl-CoA carboxylase 2;Biotin carboxylase",4340868.65547317,4155329.8063987,3134739.85907975,4724661.46456172,2967659.03185357,3302355.37925692,2295547.44642517,3748600.69926893,3828279.60420501,2178701.80851661,4847306.41286577,3235774.52417672,4472868.07280942,3681456.52839099,3430941.08184486,3692200.63632868,0.105578694433708,0.28,434782
"E9Q555","Rnf213","E3 ubiquitin-protein ligase RNF213",3451008.4580863,3195156.70312571,3165813.70792143,3306623.91509488,3155746.05506663,3106303.3020957,3196372.955445,3072768.58776729,3139757.32100837,3195327.33344538,3316739.53890168,3368879.19115564,3135485.51263739,2891359.98115067,3317064.63974797,3023011.01593815,0.155780990214867,10.82,9535
"E9Q557","Dsp","Desmoplakin",8851466.67390082,8799646.94170435,9275523.43965706,9441959.16944171,7509968.67491526,8849511.42149654,7512052.85956155,9078294.55797498,9367629.61211008,10195748.485529,8117859.14296017,8330740.2958775,8558901.42569925,7916398.97610153,8964129.13545548,8151075.15539838,0.143901630241577,21.86,116410
"E9Q5C9","Nolc1","",124884.284407626,132134.499442683,183988.049289442,149283.503567433,150140.097271361,144447.797107873,179937.85422075,163045.19795189,204327.639794924,158036.161035767,141225.854493705,177401.954812516,168173.880398517,106848.285165773,148684.485982006,178518.321454834,0.184125796212024,14.14,10864
"E9Q5K4","Cyp2c44","",7989473.16707872,7925082.50053755,7490365.1515781,7691018.83308614,6344134.77347329,6885754.36697692,8480366.94459855,8217648.75472489,7374678.59876709,6258990.36017106,8025177.52498553,8400844.84822016,8007500.50353793,7393777.26537581,7056537.0457175,7851241.7171606,0.349230017313631,1.71,116786
"E9Q5K9","Ythdc1","YTH domain-containing protein 1",85140.2779211899,89160.6180168577,116840.052403832,105195.846412673,104442.296003506,91893.9945574444,100757.950765325,99618.3168039205,91316.5439594896,115212.831744912,100880.82737749,101739.342029396,76180.3059937244,86140.7032935859,127137.336908075,92982.6524824434,0.201155483439201,12.86,2093
"E9Q634","Myo1e","Unconventional myosin-Ie",1215511.33113555,1173202.63780345,1567053.29462923,1489000.38864835,1258340.59688052,1291911.25355316,1403466.36379259,1260331.08451658,1295005.28229459,1101354.35144171,1310743.81083545,1560490.65920883,1166780.57488124,1133133.81085553,1544912.33607125,1352813.40815547,0.317435108737141,4.8,16125
"E9Q6P5","Ttc7b","",129192.431091101,144321.934676394,140614.764009638,141725.497591771,148931.526908453,134804.446037478,130446.962764077,145734.285535074,152555.434259346,119684.534299552,148708.55423918,143394.961997846,134222.45735701,132889.391954264,138460.597995488,142275.188040949,0.143901630241577,12.52,1709
"E9Q735","Ube4a","Ubiquitin conjugation factor E4 A",1511209.40241108,1427889.13006608,1607819.02959282,1552203.2320824,1562268.58104065,1500371.31183613,1646027.17061272,1687087.93535829,1503720.30045765,1630072.9631045,1661447.5318267,1634018.1224751,1437098.97110422,1462652.03923838,1509292.74351884,1630345.3314419,0.0878696844004885,12.9,54820
"E9Q7D5","Arhgef5","",70034.8522236569,87204.0195082778,87427.0892369079,68486.62596404,72818.8930915696,70535.0698721528,81587.2135337964,84189.1811597841,70320.8407419879,62927.9577423116,74293.0031791654,73770.0564259793,68611.7181353272,79833.8634825284,90907.1319190533,83851.4699429548,0.155780990214867,2.75,4177
"E9Q7G0","Numa1","",4057233.6271587,3559365.68849236,4561588.41721229,4007046.96364659,3749105.64161746,4065445.86330528,4480058.80029044,4638597.07700469,3502472.54573384,4106822.3891352,3963936.78640795,4358104.34481482,3704457.00144377,3657919.96155301,3941609.85192528,3761502.44492779,0.0807674488098014,9.81,177756
"E9Q8D0","Dnajc21","",182526.742282419,178972.541925108,182147.660754789,198582.941470946,220498.901433483,187273.810583269,217938.809877143,186022.923467135,181654.993226933,209855.409241462,207807.171321612,210051.755422077,211387.939577327,173781.906389079,165462.467723894,204672.910279519,0.0878696844004885,13.11,9901
"E9QAT4","Sec16a","",1481393.89293242,1027892.20075234,1473613.96634431,1556986.83416989,1423107.2132231,1387656.80032265,1722041.05393941,1591406.0402557,1383753.83496433,1598305.12185014,1581258.20623196,1754191.36617293,1272435.41531294,1264706.32091277,1609673.66181821,1703973.73649183,0.143901630241577,14.32,88852
"F6ZDS4","Tpr","Nucleoprotein TPR",5265187.7567429,5053415.63343788,5877937.68071585,5408538.38750076,5268913.83072109,5377848.77696464,6200260.11491092,5670723.26649686,5350722.45673022,5903192.04721406,5170848.09232082,5525214.45017085,5059067.5044701,4937620.49885557,5483687.4134804,5140012.20646393,0.0749192288467448,10.92,199839
"F8VPQ2","Arid4a","",38435.1652962291,30358.1508156482,50336.5816564135,58541.0012322948,35510.9563931248,41923.6872128257,53446.9409314825,51006.6477667377,42868.8379917808,49379.5511221511,40138.7527833377,52285.6604160098,37987.9209202282,46323.8572392171,53083.9258844472,39677.5349635878,0.317435108737141,14.44,967
"F8VPU2","Farp1","FERM, RhoGEF and pleckstrin domain-containing protein 1",777276.891991089,828982.806294443,620637.420225806,676228.913892632,747107.347173199,811851.834759308,685295.133710398,763720.150701098,901414.57816809,796390.566918888,727330.522772871,803025.845970685,814956.920114572,813086.864953609,760947.738855124,730532.856788461,0.155780990214867,16.87,31584
"G3X982","Aox3","Aldehyde oxidase 3",25012205.9079367,24328702.558412,23861598.1160135,26559394.7411713,26920595.2380699,23588381.2874022,26747583.8666775,31789234.4693954,25260269.1164818,17502811.0720307,27318266.219672,29590442.7535021,25505919.6802453,22456971.7014792,22895192.9438831,28239497.881724,0.143901630241577,9.28,1112520
"G3X9K3","Arfgef1","Brefeldin A-inhibited guanine nucleotide-exchange protein 1",1405752.16999252,1268763.43867207,1334982.9770751,1319759.22418609,1430719.42937299,1181602.22475203,1389634.16473087,1363669.55880731,1337004.83903517,1465089.86055657,1278558.57199308,1361672.0563899,1368407.35394562,1324915.34967381,1353076.26985404,1396082.01791843,0.219906178338852,18.08,10529
