"uniprot","main_gene","protein_name","V3_1","V3_2","V3_3","V3_4","V9_1","V9_2","V9_3","V9_4","V15_1","V15_2","V15_3","V15_4","V21_1","V21_2","V21_3","V21_4","I3_1","I3_2","I3_3","I3_4","I9_1","I9_2","I9_3","I9_4","I15_1","I15_2","I15_3","I15_4","I21_1","I21_2","I21_3","I21_4"
"Q922P9","Glyr1","Putative oxidoreductase GLYR1",205346.454503281,229079.144821688,200113.480110966,235347.905212494,203983.36324981,222919.543484219,230795.409661644,232368.976038249,212347.403415116,213566.372979085,241535.851001266,203668.407340394,209529.324010529,230331.069694511,309898.573321531,203381.469067095,198650.424444077,194687.624778081,206572.60086441,198176.112343843,193879.758435225,189692.454972967,185005.723982005,217731.125657297,184798.896867269,179133.996319498,222276.329738033,191555.028301923,215311.486450647,190382.895255091,210634.755545662,227624.26259254
"Q922Q1","Marc2","Mitochondrial amidoxime reducing component 2",740324.190938801,787345.911655237,732174.075899104,805475.150843818,764945.570814399,857116.309399582,697089.189648809,841867.95381552,800776.023297435,795634.229241511,713642.975915896,745507.12461016,789772.715732239,794723.476825113,699473.332502099,758427.519313842,855920.803907696,771053.193760618,730836.042936354,742785.265511353,834164.997681879,804959.145301236,817101.357700204,846695.935680504,793935.350841712,816870.174163032,840318.405317138,781244.847478271,815749.676328447,804253.197031942,777721.737847129,814337.227344941
"Q922Q4","Pycr2","Pyrroline-5-carboxylate reductase 2",525814.41302412,546828.435175075,522073.695612842,539030.774336936,578905.013563751,580528.662010923,537452.858263287,544840.177160136,549646.115837695,572093.634543397,555787.599960844,536386.843783931,571913.027774023,592638.185654947,593240.469999141,548849.529982712,572070.42950978,619210.956518844,748931.146593739,525308.608544266,596340.657405498,606516.056963102,618514.682854363,648822.084773929,586435.997051079,605679.048188498,589932.997785982,608152.361343842,599435.622995821,630694.360672681,646285.927484253,624792.685344848
"Q922Q8","Lrrc59","Leucine-rich repeat-containing protein 59",513911.91205918,518757.614663966,554536.292946193,601991.618534954,535085.136195148,546614.486421203,566384.150728107,516460.008276759,537478.632330698,592967.284076849,528118.65830254,490570.22180435,570125.984032563,531339.97780287,535088.919939222,496863.715961586,461114.905533993,521425.930621161,489888.514564368,479052.997730345,517636.15673672,499008.541271469,454979.690551502,429877.520412904,479038.629972265,462537.717242632,491291.673818775,497785.82169859,473667.907623636,501901.549509634,494110.061509987,467690.288688937
"Q922Q9","Chid1","Chitinase domain-containing protein 1",145207.441250882,167680.484740269,156296.145572191,158691.924089277,177511.516185855,156479.571406463,165530.041473516,185324.820286048,155033.553971573,166398.097463798,180459.083036633,182220.951821831,153629.227077043,162094.424473561,174461.204141279,175496.209135424,189302.292907813,160969.740570083,177195.027077763,176291.751856417,173334.904725965,149503.485115336,184666.856456479,193090.963342507,173123.095368909,187206.992625065,200985.664090087,184761.99406588,170680.758044362,179743.39524347,185657.116851935,183903.526042238
"Q922R1",NA,"UPF0183 protein C16orf70 homolog",49328.137931915,55038.7500176321,56829.5754858671,57819.399073599,56041.1746840311,55308.2145940723,55633.333884891,57754.0094941538,53878.5584184943,51429.8882077523,56165.2842335705,51934.7420375727,50258.9187788287,54779.8041734272,48380.9820077687,54273.0176619252,56662.1490663147,54522.1563442543,27101.344530889,65714.4641144025,65567.7554735253,57548.0827429184,59999.5031369013,9547.650065142,49131.0326559362,60362.8089309328,41408.1944455937,53798.1369219712,57686.6378625529,40362.4863730818,54041.3580404756,19946.9774965442
"Q922R8","Pdia6","Protein disulfide-isomerase A6",638827.616051934,653852.338670115,618003.837260308,687192.297818702,718895.351369938,664003.286039528,656849.190070766,605728.623198697,610637.545043882,664690.72907527,588272.753376189,571283.811076587,627725.867681411,625295.150337343,617269.307144921,657575.501766029,599976.964041534,565204.965851624,605279.34461715,578716.273399369,616163.015133714,587972.548050456,580532.625167887,618310.034804021,530228.513528848,578190.000301485,590388.988230559,528123.017846795,578714.361802557,535007.95305865,568927.412206222,608685.729239001
"Q922S4","Pde2a","cGMP-dependent 3,5-cyclic phosphodiesterase",1319030.06673193,1788268.91017994,1870069.14406636,1707387.87771785,1796852.8647549,1636944.2551202,1631769.42290026,1858646.94008886,1861994.85179556,1936921.08054468,1618523.99229304,1571469.34526067,1580274.34669329,1458431.59533579,889029.860450421,1822583.47728078,1930692.72927804,1646922.29950232,1174793.32687058,1277931.58564965,1875535.77091002,1811033.11603832,1542166.06674787,1948381.24869086,1812646.55844956,1791037.49605887,1425395.28438811,1807557.54352552,1485194.10519132,1315604.33559279,1503965.2590283,2052435.99959519
"Q922U1","Prpf3","U4/U6 small nuclear ribonucleoprotein Prp3",56525.6583008909,55339.6941752951,54962.7402814026,57362.4432480241,66315.0143391222,56933.6496432299,54194.6339571007,56913.5107131481,58995.0601804781,53059.2836376123,61329.7143524237,53193.5797460168,59111.2881722719,49799.9819085273,43936.2636146597,54393.1212863588,53241.0831064078,59822.8450495379,59271.2929877395,49933.5378396165,57478.3077699301,48488.0556721795,51257.0192226958,55394.8368405575,47774.800321264,51433.2996993052,49621.5834032877,46910.1333740013,48168.4293558459,58060.2101687248,52873.3281777478,56922.2252566765
"Q922V4","Plrg1","Pleiotropic regulator 1",44202.3135238847,57799.2195528104,53052.6848583976,55594.4115066221,56469.289027807,57454.2194260669,53163.8401739045,53297.525212655,55646.1399029101,54514.4837456332,58881.212591446,52891.2330449761,51410.0368555634,55784.2135092475,59293.5217057042,58270.1665583649,56848.3387742644,61480.2965812093,50195.0411670651,61878.1335180066,66932.5739628754,53651.5712489559,58723.9429298804,56867.0863824815,50708.1912011188,53691.5995795657,74731.3706893853,65274.9310424341,68364.0666294444,55567.5947203556,58079.5581775435,55021.5662539299
"Q922W5","Pycr1","Pyrroline-5-carboxylate reductase 1, mitochondrial",16590.5659057437,24381.323902524,17670.0305844204,16467.654139846,19461.6167021499,18135.448749165,19970.5265969956,18338.5544634509,20048.4745416948,19015.2167286001,20201.8550375674,22202.1489930936,22894.7425869664,19751.2140683248,17173.1767738699,23803.5743561079,22725.2699745219,26689.2477159783,14784.3342712304,17340.4585132005,24137.6893952871,20437.7524302268,21278.2347148408,21083.2061837829,22935.6932908657,23884.8827161192,18005.1383386954,20272.9306102297,17842.7059844135,21456.4437590701,19786.753405706,23187.6097250719
"Q922X9","Prmt7","Protein arginine N-methyltransferase 7",45152.1776537573,46887.8598132265,40457.1134460833,45511.6190630889,47291.5145899757,48724.3344308587,42883.1515813774,46203.0258022635,37454.6510321373,45650.8292432997,43094.1175617569,55894.042515837,50445.7334319145,44218.1815984399,49759.5118842955,52581.3287318688,60770.8871916053,51110.9510257612,45885.0266345632,56418.1220004654,52263.9841058692,54966.3097491652,50395.3448544161,42569.3638130968,51829.9409643226,51643.3435881144,44399.4229603261,60363.4925217743,51288.7360392731,53784.7973929021,56435.8135146448,44844.5809499738
"Q922Y1","Ubxn1","UBX domain-containing protein 1",57907.6383902782,75578.3430484959,85862.4083115114,82068.0702336821,112158.034788627,90217.8787508559,80420.8834687304,86818.7105367806,90111.1974860201,89257.8481389554,104777.600547398,95257.2970248683,84958.9005273609,91929.1969758033,92341.5799591285,97418.7963335999,76624.850470311,76755.3190946424,79160.3477885628,79253.9645659902,63210.6870424945,69407.6688088838,86180.4449493183,81541.7852728781,73735.9380370794,70585.5784388236,75932.2789207929,80796.691930092,65472.8499844474,80979.7500327812,72443.65923374,66489.5672407406
"Q923B1","Dbr1","Lariat debranching enzyme",2981.67038097643,4534.14713880802,3409.76676554444,5598.14442301372,4703.44355185122,3911.33661628512,4382.91294263303,3804.4709079499,4586.06340068638,4549.23280796788,4476.60967676508,4389.12122980591,4608.73841012577,4408.2336143486,5503.21559469239,3277.42342283578,3590.91720237496,3811.80172764843,2065.74645029663,3146.23298901575,4683.44890401916,3409.99985935178,4823.51965218204,1064.04354015887,3160.46636378704,3464.84615358892,3851.38665566913,3038.44564070041,4340.30149276643,2522.74393394423,4418.70179391438,1875.00048200759
"Q923D2","Blvrb","Flavin reductase (NADPH)",688359.41963542,231653.234060796,292787.12935252,228058.702832323,191331.105531749,213923.48759678,297544.228589047,264760.335268843,236269.927186619,244604.912678551,242430.69256751,295550.88436088,270558.242092999,261107.743444371,343964.723930497,263855.62333268,316275.319358775,391024.982758878,214122.771621581,281230.810960733,357129.721777696,352528.28793491,258873.904725779,123322.701911123,391440.660085628,356839.492358472,251165.275298502,236129.063259975,360168.16020986,252266.554950994,292608.216605209,159619.165353142
"Q923D4","Sf3b5","Splicing factor 3B subunit 5",71122.4766514458,92409.4149925151,68043.4638150744,79718.3669929027,82341.3660458633,75490.2363202142,74076.0402130341,85328.6540786158,72951.6802060882,69629.2048662341,89501.4013456475,78185.7119869359,84711.2892577645,89774.8882265898,89459.4504846269,69938.8741509877,96950.2303594891,105706.75866685,87687.7445635805,103442.582472189,100535.434797797,100799.885883538,106810.367699321,101881.092944667,95838.7892535765,103738.731741015,110801.174457212,104706.601610075,104488.937075161,101204.894015043,95977.973945007,96936.9850990918
"Q923D5","Wbp11","WW domain-binding protein 11",87446.3829390057,105216.252876685,97015.9459594201,106068.02960963,109419.286078321,98059.0543054559,78582.0834863573,98825.1196783497,99518.776913693,99684.6882957759,110299.741155636,85258.0866783637,98902.8644325032,100039.924437823,93414.5037777686,89459.7853551273,108102.91434912,97692.0601734273,83554.9635193562,107422.06691041,100104.573371253,103405.383058248,107800.986873765,69341.5632246223,111561.74678656,91027.5300793048,91475.6060474101,87152.1573514918,99205.1372089772,103746.27989004,95906.7963731631,76891.8708647922
"Q923G2","Polr2h","DNA-directed RNA polymerases I, II, and III subunit RPABC3",39123.5608142241,44889.029134161,40136.023155739,40527.4340506354,42986.5491060978,43688.5612062198,37713.9632252516,43744.9761630786,38373.4648389343,41252.2897468026,42490.4067597867,43518.6351126893,38383.338021414,42350.0410804037,45353.6781174697,45546.4272396061,40092.8721045535,36232.7778785303,31983.7057685236,40351.3146586966,40612.0218506859,32365.5552956941,45191.7967908722,38770.6569767943,39703.4336616659,26520.9737748175,32314.7090061783,39383.4700708668,43303.1923794215,33308.1962283959,59658.5738690799,40886.859955731
"Q923K4","Gtpbp3","tRNA modification GTPase GTPBP3, mitochondrial",2258.62833712685,3266.80704324045,2453.83391365023,2207.81816402181,2244.67611018668,2751.59758490398,1755.0766970074,2338.17491489001,2536.20793929987,2120.74269790948,2117.47955258434,2430.97075859619,2336.30396571258,2860.48274513714,1912.03668179741,1807.1255599337,3236.06226894675,3911.29301701759,1066.12100968021,4896.50541405027,4270.06677411428,6949.33308889788,3671.95936412207,760.974457450874,2796.76123874972,3994.8657942032,3813.045897411,2926.9010918552,3620.89912716192,2417.07326281772,3301.21976473112,1318.54087113567
"Q923L3","Csmd1","CUB and sushi domain-containing protein 1",155694.364436179,170929.217625326,147743.14842616,154946.177060344,179537.750119899,151436.985829397,132308.622768971,151164.88275405,166978.719059396,146224.903761247,162736.582157378,144028.995406609,151483.805456381,159450.665049937,92782.8357400818,141735.889160234,143818.091879119,143701.902938324,101378.913330269,150400.684511478,170233.666746866,140666.05650249,148176.601802323,122413.447157781,136859.164919357,146191.788592698,135988.910527596,139137.721497894,141839.552134406,135406.432727811,149655.090584588,135140.114834349
"Q923M0","Ppp1r16a","Protein phosphatase 1 regulatory subunit 16A",36890.0285866162,47088.3711589145,45496.3228274656,49838.5617131335,49734.8240898016,50286.7576199944,43909.9906470557,45809.6265263286,50280.9298786331,43733.5852946546,49916.3753552506,44552.0574664269,46360.870005966,43881.3505178508,36874.7011796209,50131.6801573765,49053.820432454,40122.283333209,34076.0111811979,45353.2414508718,41305.6106150275,45462.0768380834,50261.8882890873,48175.6375014755,43301.1524718978,38209.0974115872,50290.7763305832,43878.1814868139,35978.7548380455,44940.2068343776,38779.4794918274,48175.2702299843
"Q923S9","Rab30","Ras-related protein Rab-30",89127.2571617014,109334.087345288,105504.169073545,97459.2993985369,110835.93090179,103736.371599495,107950.664735286,108201.814806284,105003.964096641,113932.110715662,109070.836193458,106801.040421872,101032.162548371,97329.4988276424,131682.572054923,110469.86278735,117414.978417574,102006.123999067,108364.243507872,99828.0511848494,112221.190981931,102233.390675192,110072.475030036,113398.859606345,111637.101883048,113526.895920304,102678.239901642,92552.106999,118021.128097303,116135.895903639,122859.931909156,100706.714823381
"Q923T9","Camk2g","Calcium/calmodulin-dependent protein kinase type II subunit gamma",230110.216512308,226133.336873486,226654.12761542,217167.317282441,242671.782325271,240013.705799995,184254.71214204,200196.054497254,243564.565310548,193707.497051316,247015.291425903,243337.998015828,249882.010771974,241182.476289961,199496.129459198,211304.451114225,247818.107808449,271207.010118244,269058.240686366,321860.280215317,286111.237714384,240830.934966347,327142.983387032,307288.545742751,239453.881380214,270569.255775065,294937.865180284,276555.551833731,238086.371233576,336930.093932356,304674.798568701,317719.806271389
"Q923U0","Tom1l1","TOM1-like protein 1",59880.241157166,62601.2378741529,57999.5850681851,58315.7868336734,60808.3205458627,52267.1401970933,56585.3034732908,60653.0754407129,62440.065396159,57026.888315915,64405.3834177746,60162.4033840847,51968.8785549756,59025.9658161749,55545.4372053636,59414.3480089627,61874.4041904345,55183.2190155959,51646.7807431548,60352.9482266764,55861.0806744752,56998.712907009,58513.9019557732,66469.1823311299,54861.1437965454,51590.1041417891,50510.602655949,59128.7963515779,51028.6748069767,54071.3861153801,52598.0189028694,63712.1704877819
"Q923W1","Tgs1","Trimethylguanosine synthase",11833.4269150508,11025.9359998758,12767.3847775922,15228.8084944256,13225.3985458401,11902.3694693574,12214.9774194085,13227.0402162237,14421.2206637502,14806.8940470562,11133.6879861765,11586.6500567456,13353.3774880649,14694.3816462706,12448.1364415087,12862.5618714505,9929.69101031541,9613.77120748961,9426.86014926428,10755.07924005,10233.774086961,10007.6299335365,10422.4249152133,12128.0259214774,11023.9803690638,10598.3426605716,11143.261052982,9885.2700914437,8315.93138564055,11201.5464657345,10331.0748695071,11895.0560893389
"Q923X4","Glrx2","Glutaredoxin-2, mitochondrial",126589.476371365,156999.780942616,150535.819990412,170399.932513848,158271.891886243,146014.63895423,141315.224448717,179994.32019284,140385.202840044,158718.232784237,162228.371825127,180376.613240426,172631.023954894,156794.224123742,200275.935307746,136118.525085619,159138.323253527,162039.936513415,157082.170627645,155250.915197623,169378.6091649,131538.855543901,152883.249635271,166795.776602556,176773.9571406,150868.86320603,163408.610798688,140660.429551307,167962.055465849,163030.800646161,145995.988362379,149176.288151265
